globalid;address;parentglobalid
21751917;396901, Воронежская обл, Семилукский р-н, Семилуки г., 9 Января ул., дом 24;5435408
29461164;396933, Воронежская обл, Семилукский р-н, Березовка с., Ольшанка ул., дом 52;5936736
44081751;396950, Воронежская обл, Семилукский р-н, Латная рп., Победы ул., дом 80;5769711
22398204;396901, Воронежская обл, Семилукский р-н, Семилуки г., Мурзы ул., дом 66;5477474
16965126;396900, Воронежская обл, Семилукский р-н, Семилуки г., Комсомольская ул., дом 4;6190243
8185181;396840, Воронежская обл, Хохольский р-н, Хохольский рп., 50 лет Октября ул., дом 144;5641467
21181101;396900, Воронежская обл, Семилукский р-н, Семилуки г., Менделеева ул., дом 11;5406588
941032;396942, Воронежская обл, Семилукский р-н, Девица с., Ворошилова ул., дом 55;6297472
10258443;396943, Воронежская обл, Семилукский р-н, Орлов Лог п., Шахтерская ул., дом 7;5768811
44422136;601554, Владимирская обл, Гусь-Хрустальный р-н, Уршельский п., Фрунзе ул., дом 32;6096759
36156685;396819, Воронежская обл, Хохольский р-н, Оськино с., Мира ул., дом 24;5453268
16893691;396900, Воронежская обл, Семилукский р-н, Семилуки г., Ломоносова ул., дом 19;6189912
34832720;396817, Воронежская обл, Хохольский р-н, Архангельское с., Мира ул., дом 86;6180505
6895164;396914, Воронежская обл, Семилукский р-н, Меловатка с., Центральная ул., дом 38;5558499
16499357;396941, Воронежская обл, Семилукский р-н, Стрелица рп., Железнодорожная ул., дом 15;6168642
10343819;397114, Воронежская обл, Терновский р-н, Козловка с., Фрунзе ул., дом 1;5773522
44401853;399540, Липецкая обл, Тербунский р-н, Тербуны с., Дубовая Роща ул., дом 16а;5395888
8166489;396840, Воронежская обл, Хохольский р-н, Хохольский рп., 50 лет Октября ул., дом 10;5641467
22015675;397030, Воронежская обл, Эртильский р-н, Эртиль г., Ленина ул., дом 4;5450171
34832503;396817, Воронежская обл, Хохольский р-н, Архангельское с., Мира ул., дом 14;6180505
16621763;396840, Воронежская обл, Хохольский р-н, Хохольский рп., Солнечная ул., дом 6;6168503
36167314;396819, Воронежская обл, Хохольский р-н, Оськино с., Мира ул., дом 53;5453268
35000684;391200, Рязанская обл, Кораблинский р-н, Кораблино г., Солнечная ул., дом 4;6188076
7971943;396901, Воронежская обл, Семилукский р-н, Семилуки г., Рязанцева ул., дом 12;5620175
32945751;396812, Воронежская обл, Хохольский р-н, Новогремяченское с., Мира ул., дом 2;6212058
10436385;397114, Воронежская обл, Терновский р-н, Козловка с., Фрунзе ул., дом 24;5773522
